fog_id,time,required_rate,required_sinr
6,61,62,12
6,61,93,15
6,61,25,15
6,61,38,16
6,61,92,18
6,61,16,14
6,61,20,15
6,61,74,18
6,61,74,15
6,61,98,11
6,61,24,16
6,61,10,11
6,61,40,17
6,61,72,10
6,61,49,11
6,61,91,16
6,61,74,17
6,61,53,18
6,61,90,14
6,61,28,18
6,61,17,12
6,61,49,10
6,61,42,14
6,61,38,17
6,61,33,17
6,61,12,18
6,61,82,12
6,61,21,15
6,61,51,20
6,61,40,12
6,61,69,17
6,61,79,20
6,61,93,15
6,61,54,18
6,61,21,15
6,61,40,11
6,61,26,14
6,61,50,15
6,61,50,13
6,61,52,15
6,61,94,20
6,61,90,13
6,61,87,20
6,61,58,20
6,61,26,18
6,61,89,10
6,61,74,16
6,61,37,19
6,61,67,18
6,61,60,11
6,61,69,13
6,61,80,11
6,61,27,10
6,61,93,10
6,61,31,14
6,61,74,17
6,61,99,17
6,61,79,11
6,61,49,19
6,61,71,13
6,61,22,19
6,61,88,16
6,61,64,16
6,61,82,11
6,61,14,11
6,61,66,15
6,61,39,20
6,61,80,20
6,61,43,17
6,61,39,16
6,61,36,13
6,61,35,12
6,61,76,16
6,61,32,19
6,61,27,18
6,61,76,15
6,61,62,18
6,61,64,15
6,61,12,17
6,61,23,14
6,61,93,16
6,61,80,10
6,61,38,19
6,71,12,14
6,71,43,18
6,71,13,10
6,71,22,10
6,71,95,19
6,71,76,18
6,71,75,11
6,71,12,11
6,71,76,13
6,71,68,12
6,71,13,18
6,71,19,16
6,71,57,17
6,71,35,10
6,71,22,10
6,71,25,19
6,71,63,11
6,71,34,19
6,71,63,17
6,71,71,18
6,71,75,12
6,71,35,15
6,71,20,18
6,71,48,18
6,71,77,16
6,71,33,10
6,71,57,16
6,71,15,10
6,71,59,17
6,71,28,15
6,71,13,18
6,71,45,11
6,71,45,15
6,71,20,13
6,71,71,10
6,71,56,17
6,71,56,13
6,71,18,18
6,71,44,15
6,71,98,20
6,71,96,12
6,71,55,13
6,71,87,14
6,71,68,20
6,71,15,16
6,71,61,18
6,71,33,15
6,71,34,12
6,71,32,13
6,71,95,19
6,71,61,13
6,71,98,19
6,71,91,11
6,71,16,14
6,71,26,19
6,71,54,12
6,71,61,15
6,71,12,13
6,71,99,13
6,71,88,14
6,71,71,14
6,71,50,20
6,71,70,16
6,71,27,15
6,71,68,14
6,71,71,12
6,71,100,15
6,71,96,10
6,71,49,11
6,71,43,16
6,71,59,18
6,71,33,13
6,71,65,16
6,71,92,13
6,71,88,20
6,71,16,11
6,71,42,14
6,71,13,20
6,71,24,16
6,71,19,17
6,71,85,13
6,71,11,11
6,71,49,15
6,71,38,12
6,71,32,18
6,71,80,10
6,71,37,17
6,71,31,12
6,71,37,20
6,71,78,10
6,81,41,14
6,81,25,14
6,81,55,13
6,81,86,19
6,81,16,20
6,81,49,13
6,81,28,18
6,81,56,18
6,81,64,16
6,81,60,19
6,81,37,14
6,81,36,19
6,81,55,19
6,81,75,18
6,81,66,10
6,81,33,13
6,81,47,17
6,81,20,13
6,81,52,14
6,81,94,16
6,81,43,16
6,81,22,18
6,81,53,15
6,81,100,16
6,81,51,10
6,81,51,19
6,81,50,12
6,81,18,20
6,81,91,16
6,81,17,10
6,81,69,12
6,81,99,10
6,81,68,12
6,81,34,15
6,81,55,17
6,81,94,14
6,81,15,16
6,81,23,10
6,81,11,10
6,81,92,19
6,81,96,18
6,81,99,19
6,81,21,12
6,81,58,10
6,81,26,17
6,81,81,20
6,81,93,15
6,81,70,11
6,81,66,10
6,81,50,10
6,81,97,17
6,81,70,18
6,81,96,13
6,81,12,18
6,81,65,15
6,81,90,12
6,81,10,14
6,81,28,13
6,81,94,19
6,81,46,12
6,81,76,14
6,81,50,11
6,81,34,17
6,81,98,20
6,81,87,11
6,81,11,18
6,81,56,10
6,81,39,12
6,81,35,20
6,81,16,18
6,81,30,19
6,81,83,10
6,81,78,15
6,81,29,16
6,81,86,14
6,81,36,18
6,81,22,17
6,81,56,12
6,81,38,11
6,81,71,18
6,81,22,13
6,81,45,19
6,81,62,13
6,81,42,13
6,81,81,14
6,81,92,10
6,81,13,18
6,81,25,12
6,81,95,17
6,81,32,18
6,81,99,10
6,81,67,14
6,81,13,16
6,91,41,19
6,91,54,19
6,91,20,13
6,91,22,14
6,91,92,10
6,91,71,15
6,91,81,14
6,91,50,10
6,91,77,20
6,91,18,18
6,91,71,11
6,91,17,18
6,91,65,18
6,91,62,14
6,91,93,13
6,91,77,13
6,91,67,16
6,91,57,11
6,91,62,12
6,91,25,12
6,91,81,10
6,91,41,13
6,91,30,16
6,91,80,13
6,91,26,17
6,91,75,11
6,91,45,18
6,91,47,11
6,91,45,16
6,91,49,12
6,91,23,11
6,91,19,13
6,91,49,15
6,91,48,19
6,91,24,20
6,91,62,12
6,91,30,12
6,91,100,19
6,91,98,14
6,91,70,11
6,91,13,14
6,91,13,14
6,91,10,11
6,91,26,16
6,91,75,15
6,91,91,11
6,91,20,18
6,91,34,14
6,91,12,15
6,91,99,13
6,91,78,20
6,91,75,16
6,91,82,16
6,91,55,15
6,91,47,16
6,91,68,20
6,91,45,12
6,91,67,16
6,91,69,20
6,91,67,12
6,91,58,14
6,91,70,18
6,91,11,18
6,91,55,18
6,91,73,13
6,91,97,10
6,91,64,17
6,91,86,20
6,91,48,20
6,91,13,12
6,91,86,11
6,91,23,12
6,91,24,16
6,91,77,19
6,91,61,17
6,91,81,11
6,91,72,19
6,91,71,14
6,91,55,10
6,91,92,16
6,91,41,15
6,91,26,10
6,91,72,11
6,91,100,16
6,91,19,12
6,91,70,19
6,91,40,19
6,91,56,20
6,91,88,10
6,91,67,16
6,91,44,10
6,91,97,19
6,91,44,16
6,101,12,15
6,101,78,11
6,101,85,12
6,101,78,15
6,101,66,13
6,101,42,13
6,101,41,10
6,101,31,15
6,101,11,14
6,101,55,15
6,101,93,10
6,101,60,14
6,101,55,15
6,101,75,20
6,101,25,15
6,101,83,10
6,101,91,14
6,101,84,11
6,101,16,16
6,101,47,10
6,101,28,10
6,101,59,10
6,101,51,18
6,101,66,12
6,101,85,20
6,101,71,10
6,101,28,19
6,101,100,17
6,101,21,13
6,101,27,19
6,101,41,16
6,101,81,13
6,101,68,13
6,101,100,14
6,101,56,10
6,101,87,19
6,101,74,15
6,101,44,10
6,101,42,19
6,101,21,13
6,101,16,12
6,101,22,12
6,101,61,16
6,101,22,19
6,101,27,20
6,101,29,19
6,101,40,18
6,101,27,20
6,101,96,13
6,101,97,11
6,101,40,10
6,101,72,17
6,101,54,11
6,101,20,17
6,101,58,20
6,101,92,13
6,101,94,16
6,101,15,18
6,101,45,19
6,101,20,17
6,101,85,14
6,101,55,11
6,101,85,18
6,101,87,11
6,101,13,12
6,101,99,10
6,101,49,18
6,101,96,19
6,101,55,14
6,101,40,13
6,101,10,10
6,101,29,15
6,101,10,14
6,101,88,13
6,101,39,12
6,101,48,15
6,101,93,20
6,101,38,19
6,101,100,18
6,101,12,13
6,101,13,16
6,101,27,10
6,101,100,15
6,101,17,19
6,101,16,12
6,101,34,15
6,101,29,20
6,101,41,12
6,101,17,13
6,101,87,14
6,101,19,19
6,101,82,20
6,111,20,11
6,111,60,20
6,111,61,11
6,111,17,13
6,111,99,16
6,111,85,18
6,111,97,15
6,111,88,15
6,111,75,19
6,111,88,15
6,111,37,11
6,111,85,12
6,111,51,14
6,111,11,15
6,111,50,12
6,111,39,10
6,111,30,12
6,111,84,19
6,111,90,15
6,111,85,20
6,111,90,15
6,111,30,12
6,111,21,17
6,111,62,13
6,111,61,14
6,111,88,20
6,111,62,20
6,111,61,17
6,111,84,17
6,111,84,14
6,111,99,16
6,111,16,11
6,111,88,20
6,111,12,18
6,111,96,18
6,111,69,10
6,111,90,20
6,111,87,14
6,111,64,15
6,111,53,14
6,111,59,11
6,111,49,10
6,111,18,14
6,111,92,11
6,111,72,10
6,111,85,15
6,111,29,10
6,111,60,14
6,111,68,14
6,111,29,16
6,111,25,14
6,111,58,10
6,111,59,19
6,111,79,16
6,111,83,11
6,111,49,14
6,111,46,10
6,111,83,16
6,111,68,20
6,111,12,10
6,111,39,12
6,111,86,20
6,111,58,18
6,111,12,10
6,111,98,14
6,111,11,11
6,111,50,20
6,111,61,18
6,111,44,12
6,111,38,20
6,111,25,12
6,111,66,17
6,111,90,20
6,111,10,15
6,111,13,20
6,111,51,17
6,111,50,20
6,111,96,16
6,111,35,13
6,111,86,17
6,111,84,14
6,111,44,10
6,111,55,14
6,111,64,20
6,111,85,11
6,111,80,10
6,111,40,19
6,111,76,10
6,111,92,17
6,111,48,13
6,111,91,15
6,111,10,13
6,111,100,16
6,111,98,10
6,111,49,11
6,111,15,12
6,121,83,11
6,121,67,17
6,121,13,17
6,121,31,19
6,121,77,10
6,121,40,20
6,121,25,19
6,121,98,15
6,121,22,18
6,121,85,11
6,121,29,15
6,121,100,16
6,121,75,10
6,121,95,17
6,121,54,13
6,121,53,20
6,121,93,14
6,121,14,11
6,121,43,18
6,121,28,17
6,121,80,13
6,121,42,19
6,121,72,15
6,121,66,15
6,121,23,19
6,121,19,16
6,121,82,11
6,121,56,10
6,121,100,20
6,121,72,18
6,121,91,20
6,121,30,15
6,121,37,18
6,121,49,13
6,121,47,13
6,121,64,19
6,121,14,19
6,121,78,12
6,121,72,13
6,121,54,10
6,121,54,14
6,121,27,14
6,121,14,18
6,121,79,16
6,121,13,13
6,121,36,16
6,121,36,16
6,121,12,18
6,121,87,19
6,121,32,16
6,121,22,11
6,121,93,20
6,121,75,15
6,121,67,16
6,121,91,19
6,121,100,12
6,121,10,19
6,121,50,16
6,121,54,17
6,121,77,20
6,121,75,10
6,121,33,11
6,121,56,18
6,121,26,13
6,121,38,10
6,121,25,18
6,121,60,11
6,121,89,18
6,121,64,14
6,121,68,18
6,121,50,14
6,121,38,19
6,121,22,11
6,121,59,19
6,121,54,11
6,121,41,11
6,121,37,12
6,121,31,12
6,121,32,19
6,121,23,17
6,121,77,13
6,121,51,20
6,121,42,10
6,121,65,15
6,121,29,11
6,121,76,14
6,121,41,14
6,121,58,15
6,121,57,16
6,121,82,17
6,121,41,12
6,121,14,17
6,121,88,18
6,121,97,15
6,121,86,10
6,121,91,11
6,121,18,18
6,121,63,20
6,131,16,20
6,131,10,13
6,131,90,14
6,131,30,16
6,131,92,11
6,131,62,15
6,131,14,17
6,131,93,19
6,131,77,12
6,131,20,13
6,131,46,20
6,131,22,20
6,131,27,18
6,131,36,13
6,131,14,12
6,131,40,13
6,131,52,16
6,131,95,10
6,131,19,13
6,131,21,18
6,131,89,15
6,131,65,10
6,131,93,20
6,131,13,17
6,131,84,20
6,131,57,20
6,131,18,15
6,131,77,14
6,131,16,16
6,131,93,18
6,131,72,20
6,131,88,16
6,131,54,18
6,131,48,17
6,131,62,14
6,131,24,18
6,131,38,20
6,131,54,20
6,131,24,17
6,131,18,12
6,131,59,14
6,131,14,16
6,131,100,10
6,131,38,12
6,131,52,16
6,131,18,17
6,131,43,16
6,131,84,11
6,131,29,17
6,131,21,12
6,131,16,12
6,131,66,15
6,131,82,10
6,131,94,20
6,131,50,13
6,131,14,15
6,131,66,13
6,131,100,20
6,131,93,15
6,131,17,15
6,131,16,17
6,131,31,12
6,131,99,20
6,131,76,15
6,131,45,19
6,131,37,19
6,131,96,10
6,131,18,11
6,131,32,18
6,131,82,12
6,131,86,15
6,131,96,10
6,131,80,13
6,131,14,19
6,131,42,10
6,131,92,19
6,131,51,18
6,131,29,20
6,131,57,19
6,131,76,10
6,131,22,10
6,131,58,16
6,131,80,14
6,131,51,15
6,131,38,16
6,131,41,18
6,131,57,20
6,131,27,12
6,131,55,18
6,131,32,16
6,131,91,20
6,131,64,13
6,131,89,16
6,131,40,15
6,131,95,12
6,131,81,18
6,141,44,19
6,141,28,16
6,141,77,10
6,141,63,10
6,141,65,18
6,141,91,18
6,141,18,19
6,141,22,15
6,141,100,14
6,141,78,14
6,141,30,13
6,141,53,14
6,141,69,14
6,141,53,14
6,141,72,18
6,141,22,19
6,141,65,15
6,141,60,18
6,141,62,12
6,141,72,14
6,141,94,10
6,141,16,14
6,141,13,16
6,141,96,19
6,141,40,18
6,141,16,12
6,141,34,11
6,141,99,19
6,141,36,15
6,141,91,10
6,141,81,17
6,141,18,13
6,141,14,19
6,141,82,11
6,141,65,14
6,141,19,13
6,141,53,10
6,141,41,12
6,141,50,19
6,141,91,16
6,141,94,11
6,141,80,18
6,141,38,10
6,141,81,10
6,141,16,10
6,141,74,10
6,141,67,10
6,141,63,17
6,141,76,19
6,141,76,15
6,141,95,17
6,141,16,12
6,141,85,10
6,141,83,17
6,141,83,14
6,141,96,18
6,141,91,16
6,141,30,17
6,141,99,14
6,141,90,20
6,141,75,13
6,141,91,19
6,141,53,16
6,141,43,16
6,141,12,13
6,141,24,19
6,141,63,11
6,141,29,17
6,141,95,14
6,141,78,12
6,141,61,17
6,141,48,17
6,141,42,14
6,141,51,13
6,141,62,18
6,141,29,20
6,141,20,14
6,141,69,11
6,141,22,13
6,141,82,18
6,141,88,18
6,141,92,14
6,141,97,17
6,141,86,10
6,141,23,16
6,141,71,10
6,141,59,18
6,141,42,14
6,141,35,12
6,141,25,11
6,141,69,11
6,141,73,15
6,141,39,15
6,141,73,15
6,141,40,11
6,151,94,11
6,151,95,12
6,151,13,13
6,151,14,13
6,151,20,18
6,151,23,16
6,151,40,14
6,151,32,17
6,151,93,15
6,151,59,14
6,151,12,12
6,151,27,18
6,151,95,13
6,151,62,17
6,151,13,14
6,151,95,15
6,151,20,18
6,151,44,14
6,151,28,12
6,151,68,11
6,151,64,11
6,151,98,18
6,151,49,16
6,151,50,12
6,151,90,12
6,151,61,16
6,151,45,10
6,151,46,13
6,151,100,10
6,151,90,18
6,151,57,18
6,151,94,17
6,151,15,16
6,151,21,14
6,151,56,10
6,151,73,11
6,151,72,14
6,151,75,15
6,151,38,17
6,151,11,17
6,151,86,15
6,151,50,10
6,151,88,14
6,151,98,20
6,151,42,16
6,151,100,17
6,151,29,14
6,151,94,13
6,151,20,19
6,151,82,14
6,151,100,14
6,151,43,15
6,151,19,17
6,151,51,11
6,151,17,17
6,151,10,13
6,151,74,10
6,151,84,18
6,151,54,12
6,151,75,12
6,151,77,14
6,151,66,14
6,151,20,11
6,151,35,12
6,151,82,15
6,151,71,14
6,151,32,20
6,151,99,13
6,151,52,20
6,151,45,16
6,151,65,19
6,151,31,11
6,151,92,16
6,151,72,20
6,151,58,11
6,151,79,16
6,151,92,19
6,151,79,12
6,151,66,17
6,151,61,15
6,151,30,10
6,151,58,17
6,151,35,12
6,151,10,10
6,151,85,11
6,151,90,19
6,151,40,12
6,151,46,11
6,151,47,16
6,151,22,20
6,151,41,13
6,151,74,13
6,151,61,13
6,151,50,14
6,151,37,10
6,151,86,16
6,151,69,18
6,161,15,20
6,161,13,12
6,161,91,20
6,161,47,14
6,161,18,14
6,161,88,18
6,161,66,14
6,161,53,15
6,161,75,19
6,161,63,10
6,161,73,15
6,161,72,10
6,161,21,14
6,161,29,10
6,161,56,11
6,161,55,13
6,161,41,19
6,161,81,14
6,161,35,12
6,161,90,15
6,161,88,12
6,161,54,12
6,161,13,12
6,161,80,10
6,161,100,11
6,161,68,13
6,161,69,18
6,161,56,13
6,161,99,18
6,161,92,13
6,161,24,17
6,161,66,15
6,161,35,20
6,161,94,20
6,161,30,12
6,161,55,16
6,161,23,18
6,161,74,10
6,161,98,13
6,161,74,10
6,161,88,13
6,161,97,14
6,161,66,11
6,161,14,15
6,161,36,10
6,161,44,15
6,161,87,10
6,161,45,13
6,161,77,15
6,161,69,17
6,161,33,19
6,161,47,16
6,161,92,15
6,161,37,12
6,161,58,15
6,161,41,19
6,161,32,12
6,161,30,17
6,161,61,10
6,161,39,10
6,161,48,13
6,161,12,20
6,161,40,10
6,161,40,15
6,161,81,17
6,161,64,13
6,161,63,12
6,161,13,17
6,161,76,10
6,161,80,12
6,161,63,19
6,161,25,15
6,161,57,20
6,161,18,17
6,161,81,18
6,161,70,12
6,161,43,10
6,161,49,16
6,161,60,13
6,161,29,13
6,161,52,14
6,161,71,12
6,161,64,11
6,161,76,18
6,161,38,13
6,161,74,17
6,161,91,19
6,161,56,19
6,161,38,14
6,161,60,14
6,161,46,19
6,161,40,13
6,161,62,12
6,161,78,17
6,171,48,12
6,171,92,15
6,171,94,16
6,171,44,17
6,171,86,20
6,171,87,19
6,171,95,13
6,171,14,19
6,171,75,11
6,171,100,16
6,171,17,12
6,171,39,10
6,171,45,14
6,171,98,19
6,171,11,13
6,171,14,10
6,171,23,18
6,171,60,13
6,171,79,11
6,171,23,17
6,171,70,12
6,171,40,20
6,171,39,10
6,171,74,13
6,171,14,17
6,171,72,20
6,171,59,15
6,171,20,14
6,171,29,12
6,171,47,19
6,171,26,14
6,171,66,11
6,171,65,13
6,171,24,15
6,171,76,18
6,171,100,12
6,171,68,16
6,171,95,20
6,171,28,17
6,171,19,15
6,171,20,10
6,171,15,12
6,171,37,17
6,171,34,19
6,171,59,13
6,171,95,13
6,171,47,14
6,171,43,16
6,171,55,16
6,171,64,11
6,171,83,15
6,171,25,16
6,171,23,10
6,171,11,14
6,171,53,20
6,171,100,13
6,171,65,12
6,171,59,19
6,171,23,14
6,171,40,18
6,171,69,10
6,171,95,19
6,171,66,12
6,171,23,13
6,171,75,14
6,171,18,19
6,171,70,12
6,171,22,14
6,171,75,20
6,171,73,14
6,171,18,20
6,171,97,18
6,171,50,19
6,171,46,14
6,171,79,11
6,171,11,15
6,171,81,19
6,171,24,11
6,171,56,13
6,171,22,19
6,171,22,15
6,171,95,19
6,171,36,11
6,171,41,13
6,171,53,16
6,171,47,14
6,171,69,15
6,171,54,19
6,171,93,19
6,171,23,10
6,171,81,20
6,171,96,18
6,171,84,16
6,171,18,14
6,171,10,19
6,181,92,14
6,181,86,11
6,181,92,19
6,181,97,16
6,181,61,12
6,181,12,16
6,181,39,19
6,181,85,11
6,181,12,11
6,181,60,20
6,181,85,19
6,181,97,12
6,181,67,15
6,181,62,16
6,181,40,10
6,181,48,18
6,181,36,15
6,181,15,13
6,181,42,12
6,181,58,10
6,181,68,12
6,181,61,20
6,181,22,17
6,181,58,20
6,181,75,15
6,181,63,16
6,181,89,10
6,181,98,10
6,181,96,20
6,181,67,14
6,181,14,10
6,181,81,14
6,181,23,14
6,181,96,17
6,181,15,16
6,181,47,16
6,181,53,13
6,181,32,18
6,181,48,12
6,181,73,16
6,181,65,16
6,181,40,15
6,181,20,14
6,181,45,11
6,181,53,13
6,181,71,15
6,181,57,19
6,181,86,15
6,181,50,10
6,181,21,19
6,181,75,19
6,181,55,20
6,181,49,10
6,181,80,11
6,181,36,13
6,181,99,19
6,181,10,16
6,181,53,14
6,181,28,11
6,181,43,14
6,181,76,15
6,181,83,16
6,181,91,14
6,181,80,16
6,181,94,14
6,181,45,12
6,181,29,14
6,181,97,19
6,181,30,12
6,181,45,20
6,181,53,15
6,181,11,11
6,181,58,10
6,181,48,12
6,181,16,20
6,181,61,15
6,181,57,15
6,181,100,14
6,181,74,20
6,181,16,10
6,181,62,11
6,181,49,19
6,181,33,20
6,181,32,17
6,181,23,10
6,181,80,18
6,181,49,18
6,181,21,19
6,181,87,14
6,181,50,19
6,181,61,10
6,181,60,10
6,181,58,15
6,181,24,10
6,191,18,20
6,191,87,13
6,191,17,15
6,191,59,13
6,191,93,19
6,191,69,16
6,191,36,15
6,191,45,18
6,191,46,18
6,191,26,20
6,191,32,15
6,191,60,19
6,191,97,14
6,191,74,16
6,191,73,13
6,191,73,17
6,191,33,18
6,191,93,12
6,191,99,20
6,191,42,14
6,191,62,14
6,191,66,19
6,191,15,14
6,191,32,19
6,191,37,16
6,191,94,20
6,191,36,11
6,191,72,19
6,191,83,12
6,191,97,14
6,191,93,10
6,191,34,17
6,191,94,19
6,191,57,13
6,191,35,10
6,191,77,10
6,191,30,11
6,191,26,13
6,191,20,11
6,191,58,18
6,191,62,12
6,191,18,11
6,191,68,12
6,191,10,11
6,191,58,20
6,191,26,15
6,191,72,10
6,191,50,14
6,191,19,15
6,191,84,18
6,191,43,18
6,191,55,13
6,191,63,11
6,191,62,17
6,191,43,17
6,191,83,17
6,191,82,11
6,191,39,14
6,191,40,17
6,191,83,17
6,191,23,13
6,191,75,11
6,191,51,15
6,191,100,17
6,191,31,19
6,191,95,19
6,191,42,14
6,191,72,13
6,191,98,17
6,191,14,20
6,191,52,10
6,191,21,18
6,191,20,14
6,191,51,17
6,191,20,17
6,191,48,17
6,191,16,13
6,191,46,15
6,191,48,19
6,191,91,12
6,191,48,17
6,191,100,10
6,191,27,20
6,191,33,18
6,191,95,12
6,191,74,18
6,191,62,14
6,191,94,15
6,191,46,16
6,191,23,20
6,201,46,14
6,201,29,18
6,201,75,20
6,201,94,15
6,201,82,12
6,201,36,10
6,201,12,19
6,201,85,14
6,201,22,16
6,201,48,15
6,201,57,19
6,201,20,16
6,201,48,17
6,201,32,15
6,201,31,18
6,201,21,20
6,201,81,19
6,201,47,10
6,201,19,17
6,201,85,10
6,201,18,18
6,201,17,10
6,201,53,13
6,201,85,19
6,201,24,12
6,201,95,15
6,201,48,11
6,201,55,18
6,201,90,10
6,201,57,11
6,201,92,16
6,201,27,17
6,201,73,10
6,201,13,14
6,201,33,11
6,201,26,10
6,201,47,12
6,201,100,13
6,201,48,20
6,201,52,20
6,201,41,14
6,201,64,13
6,201,22,10
6,201,58,11
6,201,62,19
6,201,86,10
6,201,25,11
6,201,26,19
6,201,25,19
6,201,44,11
6,201,18,12
6,201,86,10
6,201,29,13
6,201,27,12
6,201,70,11
6,201,78,20
6,201,66,17
6,201,70,14
6,201,14,14
6,201,27,12
6,201,77,10
6,201,49,14
6,201,47,18
6,201,42,19
6,201,39,10
6,201,100,20
6,201,94,13
6,201,47,10
6,201,14,17
6,201,19,17
6,201,83,10
6,201,58,15
6,201,22,17
6,201,65,14
6,201,75,14
6,201,50,19
6,201,67,12
6,201,46,13
6,201,16,19
6,201,56,15
6,201,65,16
6,201,100,13
6,201,74,20
6,201,93,17
6,201,73,20
6,201,16,10
6,201,72,11
6,201,37,15
6,201,32,10
6,201,26,14
6,201,44,12
6,211,26,19
6,211,80,18
6,211,38,12
6,211,78,20
6,211,95,14
6,211,74,13
6,211,55,15
6,211,19,16
6,211,88,20
6,211,98,10
6,211,60,13
6,211,98,11
6,211,55,14
6,211,57,20
6,211,49,15
6,211,36,10
6,211,72,18
6,211,65,10
6,211,46,20
6,211,52,14
6,211,45,18
6,211,32,20
6,211,60,16
6,211,31,17
6,211,49,11
6,211,98,19
6,211,53,19
6,211,48,19
6,211,47,20
6,211,78,15
6,211,41,13
6,211,93,12
6,211,15,11
6,211,13,19
6,211,94,16
6,211,48,20
6,211,27,11
6,211,36,13
6,211,74,19
6,211,60,10
6,211,32,20
6,211,24,20
6,211,48,19
6,211,48,15
6,211,66,19
6,211,40,10
6,211,49,17
6,211,24,11
6,211,75,14
6,211,15,16
6,211,77,11
6,211,63,16
6,211,86,16
6,211,10,10
6,211,87,19
6,211,48,13
6,211,59,12
6,211,86,18
6,211,14,15
6,211,73,17
6,211,21,11
6,211,89,20
6,211,86,11
6,211,43,14
6,211,34,13
6,211,21,19
6,211,12,10
6,211,43,12
6,211,24,10
6,211,77,17
6,211,50,15
6,211,69,20
6,211,13,16
6,211,16,10
6,211,85,15
6,211,74,20
6,211,36,14
6,211,20,20
6,211,50,20
6,211,57,19
6,211,96,14
6,211,32,16
6,211,97,14
6,211,24,13
6,211,15,11
6,211,28,10
6,211,21,14
6,211,55,16
6,211,48,18
6,211,11,11
6,211,41,10
6,221,30,14
6,221,46,12
6,221,71,17
6,221,14,17
6,221,71,10
6,221,76,17
6,221,35,13
6,221,49,17
6,221,23,15
6,221,31,10
6,221,90,19
6,221,47,18
6,221,12,18
6,221,60,20
6,221,98,18
6,221,71,15
6,221,93,15
6,221,96,17
6,221,30,12
6,221,29,12
6,221,82,19
6,221,78,17
6,221,41,12
6,221,62,14
6,221,27,12
6,221,19,14
6,221,67,13
6,221,33,17
6,221,34,10
6,221,43,10
6,221,53,15
6,221,58,20
6,221,95,11
6,221,21,17
6,221,78,15
6,221,85,12
6,221,21,16
6,221,72,14
6,221,85,16
6,221,64,18
6,221,51,18
6,221,91,13
6,221,73,14
6,221,94,13
6,221,47,12
6,221,36,11
6,221,62,19
6,221,87,18
6,221,99,18
6,221,29,15
6,221,20,17
6,221,98,20
6,221,78,13
6,221,24,20
6,221,22,20
6,221,11,10
6,221,59,14
6,221,58,18
6,221,39,20
6,221,27,19
6,221,92,10
6,221,55,19
6,221,95,18
6,221,43,19
6,221,54,17
6,221,28,13
6,221,11,15
6,221,46,11
6,221,51,12
6,221,42,17
6,221,56,10
6,221,28,16
6,221,72,15
6,221,25,14
6,221,88,16
6,221,22,12
6,221,100,14
6,221,69,18
6,221,60,12
6,221,53,12
6,221,36,13
6,221,20,18
6,221,80,13
6,221,92,14
6,221,40,10
6,221,10,15
6,221,87,14
6,221,59,10
6,221,98,20
6,221,96,20
6,221,45,13
6,231,89,20
6,231,41,15
6,231,29,17
6,231,72,12
6,231,33,18
6,231,100,13
6,231,92,11
6,231,85,14
6,231,36,17
6,231,48,15
6,231,78,12
6,231,57,10
6,231,84,14
6,231,15,14
6,231,77,12
6,231,99,19
6,231,91,14
6,231,54,19
6,231,74,13
6,231,74,19
6,231,91,20
6,231,83,19
6,231,20,13
6,231,41,20
6,231,89,13
6,231,71,17
6,231,78,18
6,231,64,14
6,231,29,14
6,231,70,13
6,231,60,20
6,231,39,16
6,231,53,13
6,231,98,10
6,231,30,19
6,231,91,18
6,231,68,19
6,231,38,16
6,231,90,15
6,231,80,18
6,231,89,13
6,231,20,17
6,231,27,13
6,231,82,10
6,231,81,18
6,231,52,18
6,231,12,19
6,231,90,17
6,231,46,18
6,231,66,18
6,231,47,10
6,231,16,15
6,231,79,18
6,231,52,11
6,231,23,19
6,231,21,10
6,231,77,15
6,231,96,20
6,231,91,17
6,231,78,14
6,231,60,16
6,231,75,14
6,231,70,12
6,231,70,18
6,231,17,20
6,231,52,12
6,231,32,12
6,231,71,11
6,231,25,13
6,231,93,19
6,231,79,14
6,231,65,16
6,231,25,12
6,231,73,18
6,231,72,19
6,231,51,20
6,231,26,18
6,231,99,14
6,231,60,11
6,231,57,11
6,231,79,16
6,231,93,13
6,231,49,18
6,231,37,11
6,231,24,14
6,231,42,13
6,231,29,19
6,231,95,14
6,231,100,10
6,231,65,13
6,231,13,16
6,231,69,17
6,231,60,12
6,241,36,10
6,241,54,10
6,241,81,17
6,241,43,11
6,241,65,11
6,241,80,10
6,241,12,10
6,241,95,14
6,241,52,10
6,241,68,20
6,241,64,16
6,241,87,19
6,241,31,13
6,241,21,16
6,241,26,19
6,241,29,11
6,241,58,16
6,241,68,10
6,241,31,20
6,241,68,13
6,241,36,19
6,241,55,11
6,241,86,15
6,241,97,10
6,241,58,14
6,241,62,16
6,241,39,11
6,241,64,12
6,241,39,15
6,241,11,10
6,241,55,20
6,241,61,18
6,241,98,16
6,241,34,13
6,241,96,13
6,241,37,14
6,241,74,13
6,241,62,13
6,241,63,11
6,241,24,16
6,241,18,12
6,241,60,13
6,241,31,16
6,241,61,18
6,241,20,13
6,241,45,20
6,241,58,18
6,241,45,15
6,241,40,19
6,241,34,15
6,241,17,12
6,241,47,18
6,241,38,14
6,241,21,11
6,241,100,13
6,241,39,12
6,241,100,17
6,241,23,18
6,241,85,17
6,241,77,11
6,241,29,19
6,241,47,15
6,241,49,13
6,241,80,15
6,241,63,14
6,241,37,16
6,241,53,11
6,241,37,15
6,241,97,14
6,241,76,11
6,241,50,19
6,241,41,14
6,241,11,19
6,241,14,19
6,241,90,17
